Cat_2_2.bmp,left,j,0.492894755,orange
Cat_1_2.bmp,right,k,0.733991307,black
Cat_1_2.bmp,left,j,0.849499431,black
Cat_2_3.bmp,left,j,0.939350771,orange
Cat_1_2.bmp,left,j,0.654756576,black
Cat_1_1.bmp,right,k,0.585959767,black
Cat_2_3.bmp,right,k,1.014718098,orange
Cat_1_2.bmp,right,k,0.693189139,black
Cat_1_1.bmp,right,k,0.720725511,black
Cat_1_1.bmp,right,k,0.746532239,black
Cat_2_2.bmp,left,j,0.74271798,orange
Cat_2_1.bmp,right,k,0.64404202,orange
Cat_2_2.bmp,left,j,0.757402278,orange
Cat_1_2.bmp,right,k,0.749712212,black
Cat_2_2.bmp,right,k,0.728267532,orange
Cat_2_3.bmp,right,k,0.841263018,orange
Cat_1_2.bmp,right,k,0.817399514,black
Cat_2_2.bmp,left,j,0.876988585,orange
Cat_2_3.bmp,right,k,0.895013236,orange
Cat_2_3.bmp,right,k,0.551105331,orange
Cat_1_2.bmp,left,j,0.643117663,black
Cat_1_2.bmp,left,j,0.970362345,black
Cat_2_2.bmp,left,k,1.30294027,orange
Cat_2_1.bmp,left,k,0.885559132,orange
Cat_2_2.bmp,left,j,0.592144719,orange
Cat_1_2.bmp,left,j,0.655524391,orange
Cat_2_3.bmp,right,k,0.851024125,orange
